"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"ST","Sensata Technologies Holding plc","52.47","$8.34B","2010","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/st",
"SXT","Sensient Technologies Corporation","64.07","$2.71B","n/a","Basic Industries","Major Chemicals","https://old.nasdaq.com/symbol/sxt",
"SQNS","Sequans Communications S.A.","3.35","$79.7M","2011","Technology","Semiconductors","https://old.nasdaq.com/symbol/sqns",
"SRG","Seritage Growth Properties","39.02","$2.22B","2015","Finance","Real Estate","https://old.nasdaq.com/symbol/srg",
"SRG^A","Seritage Growth Properties","25.96","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/srg^a",
"SCI","Service Corporation International","45.4","$8.3B","n/a","Consumer Services","Other Consumer Services","https://old.nasdaq.com/symbol/sci",
"SERV","ServiceMaster Global Holdings, Inc.","36.93","$5.01B","2014","Consumer Services","Other Consumer Services","https://old.nasdaq.com/symbol/serv",
"NOW","ServiceNow, Inc.","265.65","$50.1B","2012","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/now",
"SFL","SFL Corporation Ltd","14.62","$1.57B","n/a","Transportation","Marine Transportation","https://old.nasdaq.com/symbol/sfl",
"SHAK","Shake Shack, Inc.","59.08","$2.22B","2015","Consumer Services","Restaurants","https://old.nasdaq.com/symbol/shak",
"SJR","Shaw Communications Inc.","20.24","$10.04B","n/a","Consumer Services","Television Services","https://old.nasdaq.com/symbol/sjr",
"SHLX","Shell Midstream Partners, L.P.","20.32","$4.74B","2014","Energy","Natural Gas Distribution","https://old.nasdaq.com/symbol/shlx",
"SHW","Sherwin-Williams Company (The)","576.81","$53.24B","n/a","Consumer Services","RETAIL: Building Materials","https://old.nasdaq.com/symbol/shw",
"SHG","Shinhan Financial Group Co Ltd","38.1","$17.54B","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/shg",
"SHOP","Shopify Inc.","372.05","$38.58B","2015","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/shop",
"SSTK","Shutterstock, Inc.","42.4","$1.5B","2012","Technology","EDP Services","https://old.nasdaq.com/symbol/sstk",
"SBGL","Sibanye Gold Limited","9.29","$6.2B","n/a","Basic Industries","Precious Metals","https://old.nasdaq.com/symbol/sbgl",
"SIG","Signet Jewelers Limited","21.91","$1.15B","n/a","Consumer Services","Consumer Specialties","https://old.nasdaq.com/symbol/sig",
"SBOW","SilverBow Resorces, Inc.","10.25","$120.78M","n/a","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/sbow",
"SI","Silvergate Capital Corporation","15.61","$291.41M","2019","Finance","Major Banks","https://old.nasdaq.com/symbol/si",
"SPG","Simon Property Group, Inc.","144.01","$44.19B","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/spg",
"SPG^J","Simon Property Group, Inc.","71.9912","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/spg^j",
"SSD","Simpson Manufacturing Company, Inc.","78.86","$3.5B","n/a","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/ssd",
"SHI","SINOPEC Shangai Petrochemical Company, Ltd.","28.87","$3.12B","n/a","Basic Industries","Major Chemicals","https://old.nasdaq.com/symbol/shi",
"SITC","SITE Centers Corp.","13.3","$2.58B","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/sitc",
"SITC^A","SITE Centers Corp.","26.23","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/sitc^a",
"SITC^K","SITE Centers Corp.","25.3826","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/sitc^k",
"SITE","SiteOne Landscape Supply, Inc.","87.47","$3.62B","2016","Consumer Non-Durables","Farming/Seeds/Milling","https://old.nasdaq.com/symbol/site",
"SIX","Six Flags Entertainment Corporation New","45.76","$3.87B","n/a","Consumer Services","Services-Misc. Amusement & Recreation","https://old.nasdaq.com/symbol/six",
"SJW","SJW Group","70.46","$2.01B","n/a","Public Utilities","Water Supply","https://old.nasdaq.com/symbol/sjw",
"SKM","SK Telecom Co., Ltd.","22.56","$14.86B","n/a","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/skm",
"SKX","Skechers U.S.A., Inc.","41.64","$6.53B","1999","Consumer Non-Durables","Shoe Manufacturing","https://old.nasdaq.com/symbol/skx",
"SKY","Skyline Champion Corporation","33.36","$1.89B","n/a","Basic Industries","Homebuilding","https://old.nasdaq.com/symbol/sky",
"SLG","SL Green Realty Corp","88.63","$7.1B","1997","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/slg",
"SLG^I","SL Green Realty Corp","25.9","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/slg^i",
"WORK","Slack Technologies, Inc.","20.9","$11.5B","2019","Consumer Services","Other Consumer Services","https://old.nasdaq.com/symbol/work",
"SM","SM Energy Company","9.59","$1.08B","n/a","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/sm",
"SMAR","Smartsheet Inc.","41.57","$4.88B","2018","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/smar",
"SNN","Smith & Nephew SNATS, Inc.","44.89","$19.64B","n/a","Health Care","Industrial Specialties","https://old.nasdaq.com/symbol/snn",
"SNAP","Snap Inc.","14.45","$20.23B","2017","Technology","Computer Software: Programming, Data Processing","https://old.nasdaq.com/symbol/snap",
"SNA","Snap-On Incorporated","170.42","$9.35B","n/a","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/sna",
"SQM","Sociedad Quimica y Minera S.A.","26.62","$7.01B","1993","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","https://old.nasdaq.com/symbol/sqm",
"SOGO","Sogou Inc.","4.96","$1.94B","2017","Technology","EDP Services","https://old.nasdaq.com/symbol/sogo",
"SOI","Solaris Oilfield Infrastructure, Inc.","13.13","$624.82M","2017","Energy","Metal Fabrications","https://old.nasdaq.com/symbol/soi",
"SWI","SolarWinds Corporation","17.44","$5.43B","2018","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/swi",
"SAH","Sonic Automotive, Inc.","34.11","$1.47B","1997","Consumer Durables","Automotive Aftermarket","https://old.nasdaq.com/symbol/sah",
"SON","Sonoco Products Company","61.76","$6.18B","n/a","Consumer Durables","Containers/Packaging","https://old.nasdaq.com/symbol/son",
"SNE","Sony Corp Ord","67.32","$82.6B","n/a","Consumer Non-Durables","Consumer Electronics/Appliances","https://old.nasdaq.com/symbol/sne",
"SOR","Source Capital, Inc.","38.14","$323.29M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/sor",
"SJI","South Jersey Industries, Inc.","31.35","$2.9B","n/a","Public Utilities","Oil/Gas Transmission","https://old.nasdaq.com/symbol/sji",
"SJIJ","South Jersey Industries, Inc.","25.62","n/a","2019","Public Utilities","Oil/Gas Transmission","https://old.nasdaq.com/symbol/sjij",
"SJIU","South Jersey Industries, Inc.","51.22","n/a","n/a","Public Utilities","Oil/Gas Transmission","https://old.nasdaq.com/symbol/sjiu",
"SCE^G","Southern California Edison Company","24.49","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/sce^g",
"SCE^H","Southern California Edison Company","24.14","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/sce^h",
"SCE^J","Southern California Edison Company","23.79","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/sce^j",
"SCE^K","Southern California Edison Company","24.1","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/sce^k",
"SCE^L","Southern California Edison Company","22.79","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/sce^l",
"SO","Southern Company (The)","60.71","$63.67B","n/a","Public Utilities","Electric Utilities: Central","https://old.nasdaq.com/symbol/so",
"SOJA","Southern Company (The)","26.27","n/a","2015","Public Utilities","Electric Utilities: Central","https://old.nasdaq.com/symbol/soja",
"SOJB","Southern Company (The)","25.765","n/a","2016","Public Utilities","Electric Utilities: Central","https://old.nasdaq.com/symbol/sojb",
"SOJC","Southern Company (The)","25.8","n/a","2017","Public Utilities","Electric Utilities: Central","https://old.nasdaq.com/symbol/sojc",
"SOLN","Southern Company (The)","52.12","n/a","2019","Public Utilities","Electric Utilities: Central","https://old.nasdaq.com/symbol/soln",
"SCCO","Southern Copper Corporation","41.22","$31.87B","n/a","Basic Industries","Precious Metals","https://old.nasdaq.com/symbol/scco",
"LUV","Southwest Airlines Company","54.49","$28.68B","n/a","Transportation","Air Freight/Delivery Services","https://old.nasdaq.com/symbol/luv",
"SWX","Southwest Gas Holdings, Inc.","74.68","$4.08B","n/a","Public Utilities","Oil & Gas Production","https://old.nasdaq.com/symbol/swx",
"SWN","Southwestern Energy Company","2.12","$1.15B","n/a","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/swn",
"SPAQ","Spartan Energy Acquisition Corp","10.14","$699.66M","2018","Finance","Business Services","https://old.nasdaq.com/symbol/spaq",
"SPAQ.U","Spartan Energy Acquisition Corp","n/a","n/a","2018","n/a","n/a","https://old.nasdaq.com/symbol/spaq.u",
"SPAQ.WS","Spartan Energy Acquisition Corp","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/spaq.ws",
"SPE","Special Opportunities Fund Inc.","14.62","$124.28M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/spe",
"SPE^B","Special Opportunities Fund Inc.","25.6216","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/spe^b",
"SPB           ","Spectrum Brands Holdings, Inc.","62.73","$3.06B","n/a","Miscellaneous","Industrial Machinery/Components","https://old.nasdaq.com/symbol/spb",
"SR","Spire Inc.","79.52","$4.05B","n/a","Public Utilities","Oil/Gas Transmission","https://old.nasdaq.com/symbol/sr",
"SR^A","Spire Inc.","26.55","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/sr^a",
"SPR","Spirit Aerosystems Holdings, Inc.","80","$8.28B","2006","Capital Goods","Military/Government/Technical","https://old.nasdaq.com/symbol/spr",
"SAVE","Spirit Airlines, Inc.","38.36","$2.63B","n/a","Transportation","Air Freight/Delivery Services","https://old.nasdaq.com/symbol/save",
"SMTA","Spirit MTA REIT","0.68","$29.36M","2018","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/smta",
"SRC","Spirit Realty Capital, Inc.","49.7","$4.96B","2013","Consumer Services","Building operators","https://old.nasdaq.com/symbol/src",
"SRC^A","Spirit Realty Capital, Inc.","25.96","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/src^a",
"SPOT","Spotify Technology S.A.","147.23","$25.71B","2018","Consumer Services","Broadcasting","https://old.nasdaq.com/symbol/spot",
"SRLP","Sprague Resources LP","16.47","$374.66M","2013","Energy","Oil Refining/Marketing","https://old.nasdaq.com/symbol/srlp",
"S","Sprint Corporation","5.19","$21.31B","2013","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/s",
"SPXC","SPX Corporation","51.67","$2.28B","n/a","Technology","Industrial Machinery/Components","https://old.nasdaq.com/symbol/spxc",
"FLOW","SPX FLOW, Inc.","49.15","$2.09B","2015","Technology","Industrial Machinery/Components","https://old.nasdaq.com/symbol/flow",
"SQ","Square, Inc.","65.86","$28.3B","2015","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/sq",
"JOE","St. Joe Company (The)","20.36","$1.21B","n/a","Consumer Services","Homebuilding","https://old.nasdaq.com/symbol/joe",
"STAG","Stag Industrial, Inc.","30.39","$4.04B","2011","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/stag",
"STAG^C","Stag Industrial, Inc.","26.5147","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/stag^c",
"SSI","Stage Stores, Inc.","6.46","$201.62M","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","https://old.nasdaq.com/symbol/ssi",
"SMP","Standard Motor Products, Inc.","52.78","$1.19B","n/a","Capital Goods","Auto Parts:O.E.M.","https://old.nasdaq.com/symbol/smp",
"SXI","Standex International Corporation","80.45","$1B","n/a","Technology","Industrial Machinery/Components","https://old.nasdaq.com/symbol/sxi",
"SWK","Stanley Black & Decker, Inc.","167.76","$25.5B","n/a","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/swk",
"SWP","Stanley Black & Decker, Inc.","110.43","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/swp",
"SWT","Stanley Black & Decker, Inc.","109.82","n/a","2019","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/swt",
"STN","Stantec Inc","27.55","$3.07B","n/a","Consumer Services","Military/Government/Technical","https://old.nasdaq.com/symbol/stn",
"SGU","Star Group, L.P.","9.55","$450.77M","n/a","Consumer Services","Other Specialty Stores","https://old.nasdaq.com/symbol/sgu",
"SRT","StarTek, Inc.","8.02","$308.63M","1997","Technology","Professional Services","https://old.nasdaq.com/symbol/srt",
"STWD","STARWOOD PROPERTY TRUST, INC.","24.63","$6.94B","2009","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/stwd",
"STT","State Street Corporation","80.42","$29.24B","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/stt",
"STT^C","State Street Corporation","25.33","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/stt^c",
"STT^D","State Street Corporation","27.26","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/stt^d",
"STT^E.CL","State Street Corporation","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/stt^e.cl",
"STT^G","State Street Corporation","27.74","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/stt^g",
"SPLP","Steel Partners Holdings LP","12.43","$310.89M","n/a","Capital Goods","Industrial Specialties","https://old.nasdaq.com/symbol/splp",
"SPLP^A","Steel Partners Holdings LP","22.83","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/splp^a",
"SCS","Steelcase Inc.","19.2","$2.25B","1998","Consumer Durables","Office Equipment/Supplies/Services","https://old.nasdaq.com/symbol/scs",
"SCA","Stellus Capital Investment Corporation","25.34","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/sca",
"SCM","Stellus Capital Investment Corporation","14.37","$271.68M","2012","n/a","n/a","https://old.nasdaq.com/symbol/scm",
"SCL","Stepan Company","99.38","$2.24B","n/a","Basic Industries","Package Goods/Cosmetics","https://old.nasdaq.com/symbol/scl",
"STE","STERIS plc","153.66","$13.03B","n/a","Health Care","Industrial Specialties","https://old.nasdaq.com/symbol/ste",
"STL","Sterling Bancorp","21.24","$4.29B","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/stl",
"STL^A","Sterling Bancorp","26.49","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/stl^a",
"STC","Stewart Information Services Corporation","41.65","$987.38M","n/a","Finance","Specialty Insurers","https://old.nasdaq.com/symbol/stc",
"SF","Stifel Financial Corporation","62.47","$4.27B","n/a","Finance","Investment Bankers/Brokers/Service","https://old.nasdaq.com/symbol/sf",
"SF^A","Stifel Financial Corporation","25.95","n/a","n/a","Finance","Investment Bankers/Brokers/Service","https://old.nasdaq.com/symbol/sf^a",
"SF^B","Stifel Financial Corporation","26.5801","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/sf^b",
"SFB","Stifel Financial Corporation","25.83","n/a","2017","Finance","Investment Bankers/Brokers/Service","https://old.nasdaq.com/symbol/sfb",
"STM","STMicroelectronics N.V.","27.15","$24.16B","n/a","Technology","Semiconductors","https://old.nasdaq.com/symbol/stm",
"EDF","Stone Harbor Emerging Markets Income Fund","13.305","$216.56M","2010","n/a","n/a","https://old.nasdaq.com/symbol/edf",
"EDI","Stone Harbor Emerging Markets Total Income Fund","11.72","$114.16M","2012","n/a","n/a","https://old.nasdaq.com/symbol/edi",
"STON","StoneMor Partners L.P.","1.1","$46.9M","2004","Consumer Services","Other Consumer Services","https://old.nasdaq.com/symbol/ston",
"SRI","Stoneridge, Inc.","32","$876.9M","1997","Capital Goods","Auto Parts:O.E.M.","https://old.nasdaq.com/symbol/sri",
"STOR","STORE Capital Corporation","37.4","$8.78B","2014","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/stor",
"GJH","STRATS Trust","9.7001","n/a","n/a","Finance","Finance: Consumer Services","https://old.nasdaq.com/symbol/gjh",
"GJO","STRATS Trust","23.3964","n/a","n/a","Finance","Finance: Consumer Services","https://old.nasdaq.com/symbol/gjo",
"GJS","STRATS Trust","20.91","n/a","n/a","Finance","Finance: Consumer Services","https://old.nasdaq.com/symbol/gjs",
"SYK","Stryker Corporation","199.77","$74.79B","n/a","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/syk",
"MSC","Studio City International Holdings Limited","19.825","$1.56B","2018","Consumer Services","Hotels/Resorts","https://old.nasdaq.com/symbol/msc",
"RGR","Sturm, Ruger & Company, Inc.","46.71","$816.74M","n/a","Capital Goods","Ordnance And Accessories","https://old.nasdaq.com/symbol/rgr",
"SPH","Suburban Propane Partners, L.P.","21.96","$1.36B","1996","Consumer Services","Other Specialty Stores","https://old.nasdaq.com/symbol/sph",
"SMFG","Sumitomo Mitsui Financial Group Inc","7.36","$50.4B","n/a","Finance","Commercial Banks","https://old.nasdaq.com/symbol/smfg",
"INN","Summit Hotel Properties, Inc.","12.05","$1.27B","2011","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/inn",
"INN^D","Summit Hotel Properties, Inc.","25.85","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/inn^d",
"INN^E","Summit Hotel Properties, Inc.","25","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/inn^e",
"SUM","Summit Materials, Inc.","22.63","$2.54B","2015","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","https://old.nasdaq.com/symbol/sum",
"SMLP","Summit Midstream Partners, LP","3.61","$337.4M","2012","Public Utilities","Natural Gas Distribution","https://old.nasdaq.com/symbol/smlp",
"SUI","Sun Communities, Inc.","153.46","$14.22B","1993","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/sui",
